id_inscription,id_etudiant,id_classe,date_inscription,statut,type_inscription,bourse,reduction
70b28f46-0162-4348-badb-e54a39e2c69a,e1501bcf-01d6-418e-b907-8ad63878f851,b4993e40-250f-4208-9f0f-6873b0b403ac,2026-03-06,EN ATTENTE,,True,10.0
593321f0-f01c-4b43-acd6-b8c36faa3247,bffad357-a500-4b02-a24c-7efacbb8eaea,ac40aeeb-e2de-4e1f-bb76-1fa0a450baf3,2025-03-06,UNKNOWN,NOUVELLE,,25.0
9e7adb76-f563-4db1-91ac-0b062da173e7,0efd693e-f5f5-417a-aab9-6280314d4820,a2434dc1-0b4e-4d31-8077-9cc933fa426e,2025-10-11,INSCRIT,Reinscription,,0.0
64d228d6-2416-490d-b734-30b59e776ac5,24c0ab60-34d7-4d96-9a76-7b184bec45a3,960ab021-835c-40b9-8e16-21e923dbada9,2024-11-21,UNKNOWN,Reinscription ,,-20.0
ae256052-a123-4c09-aecc-a317f9879dd2,85a051e9-c159-48f7-80fe-1d7fca8e497f,960ab021-835c-40b9-8e16-21e923dbada9,2025-05-11,INSCRIT,Reinscription,False,150.0
4b2a4c65-08ec-46df-aba7-35b008825b08,bc9569a3-0cdc-47fd-9125-c7de9d968148,ac40aeeb-e2de-4e1f-bb76-1fa0a450baf3,2025-07-26,ANNULE,Reinscription,True,-20.0
12c6c939-6a8e-4545-b4b6-cdb63c4ae629,720cf11a-c064-49e5-89b7-fe4ab5862359,a27d917d-8158-44ec-971f-88022da8bcfa,2024-12-17,ANNULE,Nouvelle,False,150.0
c0f6a1fb-61f5-48c8-a383-bf79791ec0a5,8233f1ac-5b8c-42f5-8505-38875f2f04a1,ac634fc0-70f5-4dee-a5fa-52c348fba81c,2026-01-30,ANNULE,Nouvelle,,10.0
672b78c3-80f7-4650-bbb5-06a2c4d115dc,5fec562a-01b2-48fd-a094-b307cc87691d,60049a33-a189-4d79-b630-3a1ab9ba06ea,2025-12-19,EN ATTENTE,NOUVELLE,True,25.0
a52147d8-b29e-4dd1-97a1-49182ea181c0,d1445a07-e1e7-4358-8c38-55eefe29502e,60049a33-a189-4d79-b630-3a1ab9ba06ea,2025-10-03,UNKNOWN,Reinscription,True,-20.0
424581da-d7b2-4540-b469-ff7dffb837c4,ecc67ac3-57a2-4f1e-98cb-ee244a45a56a,2273a1a4-dd6a-43f8-97de-67db2649ba4c,2026-02-17,UNKNOWN,Nouvelle,True,25.0
e7c84575-3f62-4b32-ac04-08c70db4b89c,26a4181f-710d-4b70-827f-d747e9d67340,960ab021-835c-40b9-8e16-21e923dbada9,2025-12-06,EN ATTENTE,Reinscription,True,0.0
46b5fac1-d27c-48a9-9848-52556527b388,1e9dc89c-85cf-4d6a-8a62-1da2f757802e,960ab021-835c-40b9-8e16-21e923dbada9,2026-03-30,INSCRIT,,False,25.0
fcff2eaa-168e-4722-997d-95eb58b23779,62fc1be7-ce56-4555-bd8d-dc3127125950,2616a3e2-2efa-4aa4-9aff-da4e6d3c1201,2026-04-27,UNKNOWN,NOUVELLE,False,-20.0
53977f35-b47e-4752-847d-4b0af6b4121b,23b8e9c3-76e8-4566-97bd-d42e376d664f,a2434dc1-0b4e-4d31-8077-9cc933fa426e,2025-11-21,INSCRIT,,False,-20.0
f12073f4-b5a4-45bd-957a-4426fa6da851,d7485ee8-c699-4391-81fe-302b4d99febe,2273a1a4-dd6a-43f8-97de-67db2649ba4c,2026-03-17,ANNULE,Reinscription ,True,10.0
88ec08ba-8b75-41d2-8572-17928cf626f4,d7cc8f6f-f858-4135-a915-3e636a72d9ed,2616a3e2-2efa-4aa4-9aff-da4e6d3c1201,2024-08-09,ANNULE,Reinscription,False,0.0
f8c7e893-d5ae-4655-9063-63ca3d945c92,32456857-3d2c-4060-b456-629407184be5,2273a1a4-dd6a-43f8-97de-67db2649ba4c,2025-08-25,INSCRIT,Reinscription ,False,25.0
3f4bedb3-49a6-4d3a-8ad9-3b557490bb3a,a668397e-b2c7-4074-8ee0-2356909f1427,ac40aeeb-e2de-4e1f-bb76-1fa0a450baf3,2026-06-19,UNKNOWN,Nouvelle,True,10.0
4a89600f-e92b-4e77-9df0-2e80322ed7d6,afa6ef8d-c081-466b-a494-ba02627a2f8d,a2434dc1-0b4e-4d31-8077-9cc933fa426e,2024-12-04,UNKNOWN,,False,150.0
4125aff8-cfb7-4ccd-ba61-e5161d81564f,6b846192-2c70-4b92-ad11-6bf51b2ce837,60049a33-a189-4d79-b630-3a1ab9ba06ea,2025-03-21,ANNULE,Reinscription ,,10.0
96420770-0921-492b-821d-7b8cc2e9c72e,e4fc40fa-8484-4977-9717-6f8c740b9e4d,2273a1a4-dd6a-43f8-97de-67db2649ba4c,2025-09-10,INSCRIT,Reinscription ,True,0.0
cc03c40d-7850-4ec3-84ab-eee0177fe574,1a0946f1-6944-4991-8edb-33fddf4c516d,dd98f8e2-14a4-4515-adbc-4f5237db22cd,2025-01-18,EN ATTENTE,NOUVELLE,False,25.0
b7bb8013-7f73-4966-8434-290d7f8490e8,ef8a8b8e-504a-4d15-a77d-8939259576be,2273a1a4-dd6a-43f8-97de-67db2649ba4c,2025-11-18,ANNULE,Reinscription ,,150.0
9edb7c06-a8f6-44dd-836f-45303d29c3db,228a1d67-ef9e-4478-b553-fe4128436427,2616a3e2-2efa-4aa4-9aff-da4e6d3c1201,2025-08-12,ANNULE,,True,150.0
7bd44732-61be-4ac6-9b7a-6c424d55d702,a316b9cb-06ab-4bec-9180-51210e9a30fc,ac634fc0-70f5-4dee-a5fa-52c348fba81c,2025-10-04,INSCRIT,,True,-20.0
9fd54a4a-e867-4565-8acd-ccf79dd52037,afc82182-db28-4637-a0b9-5bcdfb185c08,ac634fc0-70f5-4dee-a5fa-52c348fba81c,2025-05-03,UNKNOWN,Reinscription ,True,0.0
e5ec5426-c2a2-4fc4-b75c-e78540687a95,4b780d10-ecb8-4667-a8db-20be31a06f33,b4993e40-250f-4208-9f0f-6873b0b403ac,2026-03-02,INSCRIT,NOUVELLE,,150.0
2fc256c5-7304-4d5d-9d8e-0a7ff51bc9a0,03fdafca-18fb-4922-980b-1413b612406f,2616a3e2-2efa-4aa4-9aff-da4e6d3c1201,2026-01-17,INSCRIT,Reinscription ,False,25.0
d4994816-8d7f-42dd-8f87-80ed90203846,07c04986-048f-4102-82d8-1b72a515cca3,60049a33-a189-4d79-b630-3a1ab9ba06ea,2025-02-02,UNKNOWN,Reinscription ,,150.0
85088d4f-a9b3-485f-8d0f-94395f9460d6,641cb21f-c4a0-47d6-bd6b-51a492a0350a,dd98f8e2-14a4-4515-adbc-4f5237db22cd,2025-01-28,UNKNOWN,Nouvelle,True,150.0
1aa2a842-dd1d-4324-bc4e-bebd22510301,0474fac4-e9df-4802-a058-8e4273a895f3,a27d917d-8158-44ec-971f-88022da8bcfa,2026-06-11,UNKNOWN,NOUVELLE,False,25.0
ddf5fc4e-7d29-4543-ba8c-0d951b01b27d,55cf1088-4514-4fb5-af1a-4fceb853445b,2273a1a4-dd6a-43f8-97de-67db2649ba4c,2025-09-27,ANNULE,Reinscription,,25.0
20d583af-3063-4a9f-a832-aef8dce8adbc,fa206b5d-4f2d-42b9-a93e-81750f5b69ce,a2434dc1-0b4e-4d31-8077-9cc933fa426e,2027-01-17,EN ATTENTE,Reinscription ,False,25.0
6b6bbbc2-0040-419c-9801-e3962235bf26,313e396f-0fae-49c3-8f37-be54c8572bc3,a2434dc1-0b4e-4d31-8077-9cc933fa426e,2025-12-25,EN ATTENTE,Reinscription,,10.0
5ebc9d11-93aa-4ac3-bdee-877d8720e630,ab6f1a4c-532b-4080-addb-64ddc79733c2,ac40aeeb-e2de-4e1f-bb76-1fa0a450baf3,2024-10-22,ANNULE,Reinscription ,,25.0
c3c35476-80cc-4048-ad6f-4dab7eecbb82,14f6a7c7-155f-49ab-b304-05fe9093c0b8,ac40aeeb-e2de-4e1f-bb76-1fa0a450baf3,2024-09-09,UNKNOWN,Reinscription,True,10.0
250524de-d48c-40cc-8567-ac21ae596cca,485e8166-2ad0-4c7d-ad51-0dd3122a3ee0,960ab021-835c-40b9-8e16-21e923dbada9,2026-07-24,ANNULE,,,150.0
d01b45d1-1053-4894-8806-b58a95660168,fdce9ddc-6aa3-4a93-b5fa-193bca5b5dda,b4993e40-250f-4208-9f0f-6873b0b403ac,2025-01-15,UNKNOWN,Reinscription,,-20.0
ba6d58d8-c3bc-4063-bba4-30b56fc78b2d,64f8f41e-f7f9-4dfe-bf45-6d43d568c334,dd98f8e2-14a4-4515-adbc-4f5237db22cd,2027-06-01,UNKNOWN,NOUVELLE,False,0.0
56101dff-9e81-4f7f-8a6d-2590b649cf8e,72fe439d-6da5-4dff-b60a-d5370f9e0725,2616a3e2-2efa-4aa4-9aff-da4e6d3c1201,2025-11-03,INSCRIT,Nouvelle,,10.0
53f38117-d0d7-44d4-929a-90c74146eead,a9d36712-c88d-409a-8e8b-966db2799186,a2434dc1-0b4e-4d31-8077-9cc933fa426e,2027-07-09,EN ATTENTE,Nouvelle,,10.0
c1376f7d-a699-47d1-abb6-2fffe775034b,6529a91f-7e83-4966-a64e-d713dd4f6f95,2616a3e2-2efa-4aa4-9aff-da4e6d3c1201,2025-08-13,EN ATTENTE,Reinscription ,False,-20.0
44df075c-059b-4f1f-a5f4-511545893da5,88394b4d-66c1-495b-851f-600633d2582b,ac634fc0-70f5-4dee-a5fa-52c348fba81c,2025-09-08,INSCRIT,,False,10.0
dfb09960-dd54-42ac-8bb1-7a79fed81fda,047c7ae6-e487-4996-be27-6714d559638a,dd98f8e2-14a4-4515-adbc-4f5237db22cd,2025-08-10,ANNULE,,False,25.0
c9b9add6-205a-4d78-ab18-e32149c0e2bb,7586f39b-c658-432c-b40e-b4e4837be174,ac40aeeb-e2de-4e1f-bb76-1fa0a450baf3,2024-10-03,ANNULE,,False,25.0
f1ce69c9-93db-46d1-8bbb-0da57e901e28,c3465636-1b11-4e61-805d-5f79d73f740b,a2434dc1-0b4e-4d31-8077-9cc933fa426e,2024-08-18,ANNULE,Reinscription,False,25.0
77855f3c-a1b8-42c2-a96f-be00ae69ddb8,3c609675-676e-49b4-81ee-d9482513f335,ac634fc0-70f5-4dee-a5fa-52c348fba81c,2027-04-02,INSCRIT,NOUVELLE,,25.0
a564169f-7dda-404e-9264-167a60de269c,7933b4f7-2d78-42b9-9ae2-a985054d14fe,a2434dc1-0b4e-4d31-8077-9cc933fa426e,2025-10-29,INSCRIT,Nouvelle,,10.0
3db403d3-e8c3-430d-9c21-e5438a3dc122,55e59349-235b-4181-b652-df099883f81f,b4993e40-250f-4208-9f0f-6873b0b403ac,2024-12-02,INSCRIT,,True,25.0
b033bb99-a212-4b01-b8f5-eeaa8307a486,90ff1d70-12e7-44a4-be04-94255f1f5a72,960ab021-835c-40b9-8e16-21e923dbada9,2025-01-20,INSCRIT,Reinscription ,,150.0
812414e9-8537-48ba-8c19-5b72c3886556,fd55a4bb-f48f-4531-930b-b99e45eef2cf,a2434dc1-0b4e-4d31-8077-9cc933fa426e,2026-01-15,EN ATTENTE,NOUVELLE,True,0.0
2b2b7703-f7fc-4d25-9128-f9c6c75aff5c,36bfaf42-d431-42a6-a076-fc572ab10b89,dd98f8e2-14a4-4515-adbc-4f5237db22cd,2025-10-29,ANNULE,NOUVELLE,True,25.0
8b591bbd-8a61-451e-9695-1af037d4933e,96d4ee76-0ec8-4585-b750-0479c626269d,b4993e40-250f-4208-9f0f-6873b0b403ac,2025-12-12,EN ATTENTE,NOUVELLE,False,10.0
762d1d05-8f6d-4c80-b6b3-547e6d462156,d3acf41d-96cc-4831-a665-23b561513c0d,a27d917d-8158-44ec-971f-88022da8bcfa,2025-08-20,ANNULE,,True,25.0
518e8afb-c0f0-4cf2-abb5-cd6d30318b54,b9bc29d1-ef1e-472c-83eb-002854ae5b5e,a27d917d-8158-44ec-971f-88022da8bcfa,2026-02-16,ANNULE,Reinscription,,10.0
ea61684c-9338-4739-b482-60b0e65ca91b,0c12d66f-7c98-4af9-b1f7-acfad29e76f7,a27d917d-8158-44ec-971f-88022da8bcfa,2025-11-26,ANNULE,NOUVELLE,False,25.0
cd89901f-e902-4f1e-af45-365607f2b547,c7a051ad-b113-4029-8f54-0068a1137261,a27d917d-8158-44ec-971f-88022da8bcfa,2026-08-05,INSCRIT,Nouvelle,,10.0
dc3d3d87-4a44-4e35-9629-738515b5cca6,ec3c0fd9-7057-4ca9-90db-feb90d457829,b4993e40-250f-4208-9f0f-6873b0b403ac,2025-12-27,EN ATTENTE,Reinscription ,True,0.0
83a05e79-454d-4bf9-aecd-360590551b19,470fc07f-35d2-4300-9189-f4daacc4c0a9,2616a3e2-2efa-4aa4-9aff-da4e6d3c1201,2026-07-15,ANNULE,Reinscription,False,0.0
ac6b86aa-989e-447c-8b17-0735458cdc2c,d59f4ae7-695c-4d73-a3fb-a6b832ffc342,960ab021-835c-40b9-8e16-21e923dbada9,2026-04-05,INSCRIT,Reinscription,False,25.0
96be7de6-46ba-4eac-9ff2-7dcbd28358d0,f84ca2b7-2532-4754-9b71-a0aed0241fd6,60049a33-a189-4d79-b630-3a1ab9ba06ea,2026-06-15,INSCRIT,,,-20.0
3a9bf2b9-4bbb-458d-8c0e-719a93af5e00,1e1d81ca-7a1d-47e4-b50d-a530dda0d61b,2273a1a4-dd6a-43f8-97de-67db2649ba4c,2025-11-10,ANNULE,Reinscription,True,150.0
35477109-45e5-41c0-a4ff-cbae7b91ff84,9396cf66-73c8-489d-b994-5b959a483df7,a2434dc1-0b4e-4d31-8077-9cc933fa426e,2025-06-24,ANNULE,Nouvelle,False,10.0
590161ea-b9d2-486e-9d1b-f7a2cf0b7234,c76f4ce9-4a8c-46eb-9d93-5dcebb78cb0e,a2434dc1-0b4e-4d31-8077-9cc933fa426e,2025-04-26,EN ATTENTE,NOUVELLE,False,-20.0
9ce17c9b-c98a-47e9-9e3f-382748d0dc45,fbea7a8c-51eb-4a0a-b4ad-21eefa947f0c,60049a33-a189-4d79-b630-3a1ab9ba06ea,2026-05-25,EN ATTENTE,Nouvelle,True,10.0
4a2b4aff-be04-473a-9bfa-12e8740848e0,1a2197f4-e04b-4b7e-9add-637b3de8a87c,60049a33-a189-4d79-b630-3a1ab9ba06ea,2025-08-30,EN ATTENTE,Reinscription,False,10.0
a0c1f220-73d9-46f6-be2d-15fecc06a23e,6d4591f6-a132-4660-87d5-932255288d71,60049a33-a189-4d79-b630-3a1ab9ba06ea,2026-07-04,ANNULE,Nouvelle,True,0.0
6b7ca491-9377-4123-bd78-c888ea53ee66,5db57079-15ad-4c0e-bd2a-6cbf5a88252f,dd98f8e2-14a4-4515-adbc-4f5237db22cd,2025-05-21,EN ATTENTE,Reinscription,,10.0
86fde134-8fc0-4253-b0df-a91a45fb50c5,d48e89c7-fe01-4c73-918d-a4c2a9f8e75b,b4993e40-250f-4208-9f0f-6873b0b403ac,2026-02-26,EN ATTENTE,Nouvelle,True,10.0
981f50dd-adc9-4ae9-ae40-b291432843ca,4507de2f-4edb-4773-aa07-173f4ed4aff4,ac634fc0-70f5-4dee-a5fa-52c348fba81c,2024-10-11,UNKNOWN,Nouvelle,,25.0
53e70f66-5bdb-4550-9f92-dae4de17871a,89b1cb7a-02fe-4a51-8f3a-bb598916443e,2616a3e2-2efa-4aa4-9aff-da4e6d3c1201,2026-03-25,UNKNOWN,,True,25.0
fe058e7b-19f3-4379-8fb7-4e9d650325fb,afbb234e-fdf2-461d-815a-cb3c7785e8fa,a2434dc1-0b4e-4d31-8077-9cc933fa426e,2026-05-12,ANNULE,Reinscription ,False,0.0
e7513667-0343-4738-a4fc-b6ec0fd53641,f5156ed6-40b2-406e-9bb4-f3f43ddeca80,ac40aeeb-e2de-4e1f-bb76-1fa0a450baf3,2025-09-11,EN ATTENTE,,,-20.0
2b4e9c60-d35e-41b1-9041-742d53c0d5af,bf806a61-9d7f-4893-8976-68f1aa65c7c3,960ab021-835c-40b9-8e16-21e923dbada9,2025-04-21,EN ATTENTE,,True,25.0
1dcfc71e-64b3-4e45-a405-0c205bcbb109,a3a5cf3e-9f07-4231-9fd9-66d74851e84e,2273a1a4-dd6a-43f8-97de-67db2649ba4c,2024-12-25,EN ATTENTE,,True,10.0
5fd98768-f08c-4812-9cae-66d2425c93be,ecbcbb89-3eae-4570-ad04-f57975a3c7eb,a2434dc1-0b4e-4d31-8077-9cc933fa426e,2024-10-15,INSCRIT,Reinscription,,10.0
fecca369-435a-4677-bd8e-9b8b58a1d8ef,019112e1-2aad-4e51-a132-b1c426a3521d,960ab021-835c-40b9-8e16-21e923dbada9,2026-02-07,UNKNOWN,Nouvelle,True,10.0
53d3bdb0-aaa4-4bbb-84e6-f44fb116600a,533f07a6-3a73-4b1c-8356-c3f3a11e3b7f,2616a3e2-2efa-4aa4-9aff-da4e6d3c1201,2024-09-26,EN ATTENTE,,,10.0
53ab4474-a4b9-44d3-9617-317d468f604b,7e336a62-bf0a-4970-8595-880c6a0420b3,a27d917d-8158-44ec-971f-88022da8bcfa,2024-10-06,UNKNOWN,Nouvelle,False,25.0
ada20703-73e3-4ec8-b683-08982cfb1d54,0935673f-58e2-4590-bfec-347d847457e0,a2434dc1-0b4e-4d31-8077-9cc933fa426e,2026-06-10,UNKNOWN,NOUVELLE,,0.0
66ddcee7-0a8d-42ec-923f-9ef3ede32dad,cb7cf6ae-e018-4271-b4df-0983611b8e7c,2273a1a4-dd6a-43f8-97de-67db2649ba4c,2026-12-12,EN ATTENTE,Reinscription,,25.0
fb8b09b3-ac30-4ca8-bc3b-29ee95d686e4,5fb24358-d185-4cdb-8a77-0afe38387b46,dd98f8e2-14a4-4515-adbc-4f5237db22cd,2025-09-01,INSCRIT,,False,25.0
fee2f6d6-acfd-4ffc-814f-21e095ed9258,2db4a05c-b06e-42bb-825a-bbd930b68e94,dd98f8e2-14a4-4515-adbc-4f5237db22cd,2024-11-03,EN ATTENTE,Reinscription ,,10.0
8635e2cd-b15b-4ff0-aff1-7cdae85615fc,b5bdcaad-aa6f-4829-a068-6c5c41aceddb,a2434dc1-0b4e-4d31-8077-9cc933fa426e,2025-06-04,EN ATTENTE,NOUVELLE,,10.0
776a6d4d-7644-4bc6-b4c6-29e6d90cd45f,0f0b0644-e145-44d5-8bda-197c93ddc0e6,2273a1a4-dd6a-43f8-97de-67db2649ba4c,2025-02-24,EN ATTENTE,,True,-20.0
d2037893-b53e-4112-bcd1-a25e4bc93dea,13229b7d-f0a4-4fe4-b166-475a79b65700,dd98f8e2-14a4-4515-adbc-4f5237db22cd,2025-08-10,EN ATTENTE,NOUVELLE,False,-20.0
9caf3fe2-16b8-4daa-97d1-3911be573eff,a458b9fa-86f1-443b-a690-dd6d726c8854,ac634fc0-70f5-4dee-a5fa-52c348fba81c,2024-08-31,EN ATTENTE,,True,-20.0
efd2870d-ea0e-41cd-8cf5-a23ac9e33216,f3e3d6c7-320a-468b-99a1-c012ff7608c5,a2434dc1-0b4e-4d31-8077-9cc933fa426e,2027-06-04,ANNULE,,,25.0
28f2ab63-1d61-4975-a8c4-6ba618388613,247eb4d7-013b-4f26-84b3-46fbbae77d0a,ac634fc0-70f5-4dee-a5fa-52c348fba81c,2025-03-02,UNKNOWN,Reinscription,,25.0
d709a6a7-2beb-4bd0-935c-ff7459b2bad8,f4c8c5fe-cbc1-4b9b-8e8c-35a72e6213aa,ac40aeeb-e2de-4e1f-bb76-1fa0a450baf3,2027-12-06,ANNULE,,True,10.0
a2bb6cb4-0977-45d6-ba77-3b9de70d0732,4c3fce6b-8cac-4918-9ba4-91e8ccc53037,a2434dc1-0b4e-4d31-8077-9cc933fa426e,2026-06-22,EN ATTENTE,NOUVELLE,False,0.0
f5c9a8a5-a4d5-459d-9ba7-aa43edb8d9f3,2c857ea0-0261-4663-b295-b5645755a5f6,a2434dc1-0b4e-4d31-8077-9cc933fa426e,2026-05-25,INSCRIT,Nouvelle,True,-20.0
9fc8dfe0-e663-4d5f-b8bd-c40980b83466,19f42a85-5395-4059-8b43-510b43729175,60049a33-a189-4d79-b630-3a1ab9ba06ea,2024-11-15,UNKNOWN,NOUVELLE,,0.0
b7bd8492-854c-4283-bd9e-d64e0228c693,5feb133b-d709-4c8d-8ddd-76de539e492c,960ab021-835c-40b9-8e16-21e923dbada9,2024-11-09,EN ATTENTE,Reinscription ,False,25.0
d97440ea-483a-4ed1-9561-d186ad6a6430,b1bee3bb-ec06-4578-9a21-6cd15a6646d9,b4993e40-250f-4208-9f0f-6873b0b403ac,2026-01-07,EN ATTENTE,Reinscription,True,-20.0
142b6b79-15e0-45d8-a697-5c0f5fa64e99,1e018b7b-5e30-4fcd-a681-d989229d52db,a27d917d-8158-44ec-971f-88022da8bcfa,2026-06-30,UNKNOWN,Reinscription ,False,0.0
6020ce58-c110-40e4-8cea-7853c4340a79,8becbdfe-e789-42b8-b4d8-537d848d2a9d,a27d917d-8158-44ec-971f-88022da8bcfa,2026-01-25,UNKNOWN,Nouvelle,,25.0
1be48da8-98f9-401d-a9dd-b24d090ceec4,4e6313d3-d7e6-451a-abd0-47109431056b,60049a33-a189-4d79-b630-3a1ab9ba06ea,2025-04-14,ANNULE,Reinscription,,150.0
5d40c47f-0dbf-4d6b-af05-6e0d2d02565e,f55014b2-fc63-4fb4-9411-0c86b8d3110d,2616a3e2-2efa-4aa4-9aff-da4e6d3c1201,2026-03-10,UNKNOWN,,True,0.0
526e1a13-5b2f-4c52-827b-41890d7ce6ff,bab99a7e-a4a8-41d7-98b9-29a8811c73f7,2616a3e2-2efa-4aa4-9aff-da4e6d3c1201,2025-10-16,EN ATTENTE,NOUVELLE,False,10.0
9f9fb4b3-518c-492c-b2e3-5a8cb0bb3957,a4a42949-0cc1-4169-91ae-216c25aad1e0,ac634fc0-70f5-4dee-a5fa-52c348fba81c,2026-02-16,UNKNOWN,Reinscription ,False,10.0
c00259f7-7934-4cb9-99bb-93466f5995cf,1840e0fc-91da-44ce-94e5-48a31e1ced27,dd98f8e2-14a4-4515-adbc-4f5237db22cd,2024-09-18,ANNULE,Reinscription ,False,10.0
1eb90799-d62c-4c50-adb6-340076d46c16,1760fa20-5b44-40c4-87a7-442347770478,a2434dc1-0b4e-4d31-8077-9cc933fa426e,2024-09-07,EN ATTENTE,Reinscription,,150.0
638f522d-35e5-4b90-9d36-3b395f9bc9b2,216c8feb-5a5f-4c45-9b3d-1f33c8e04bf6,a2434dc1-0b4e-4d31-8077-9cc933fa426e,2025-09-02,UNKNOWN,,True,-20.0
b0d019d0-3700-4565-8f1f-4e850ba7548d,a627b392-3f3e-4f06-923f-8087d8b38f3f,a2434dc1-0b4e-4d31-8077-9cc933fa426e,2024-12-04,UNKNOWN,NOUVELLE,True,25.0
11bb5c3d-2d11-4cda-ae58-1831831bf31d,028367a6-3134-42d1-a620-a6676c05d827,ac40aeeb-e2de-4e1f-bb76-1fa0a450baf3,2024-12-31,ANNULE,,True,0.0
326d324f-8807-4fa9-ad61-0cad55a849b1,a6934502-6586-4553-999e-2360f7ad6e03,a27d917d-8158-44ec-971f-88022da8bcfa,2026-02-03,ANNULE,Reinscription ,False,25.0
5121fd5a-547d-42cd-8423-f257cef044f4,0c998fe0-a0a8-47c5-9ab7-ecdf7ea37b4e,60049a33-a189-4d79-b630-3a1ab9ba06ea,2026-07-04,INSCRIT,Nouvelle,True,10.0
135cc76f-cf92-478f-a439-fd38c790e337,ff757a43-7dfc-4d23-a34e-132ea80c58f8,ac634fc0-70f5-4dee-a5fa-52c348fba81c,2025-01-14,UNKNOWN,Nouvelle,False,150.0
9ccd88bd-bbbd-4b55-8762-e4f3c853c923,f9ed3fe1-cbfd-486f-953f-1af8f236682b,ac40aeeb-e2de-4e1f-bb76-1fa0a450baf3,2025-11-11,ANNULE,NOUVELLE,True,25.0
2bd7ca3e-9e7d-45f4-a17b-4df312eecabb,dac9fe7a-4c2b-4b06-9e9a-807dd4b0e9ff,a27d917d-8158-44ec-971f-88022da8bcfa,2026-05-14,INSCRIT,,True,0.0
92fd93a9-0984-456b-bbb4-ef2723f263fe,a1978861-6eab-419a-b252-e34593160978,ac40aeeb-e2de-4e1f-bb76-1fa0a450baf3,2026-09-28,EN ATTENTE,Reinscription ,True,-20.0
e685fc97-a1c6-4dad-8fd7-ab637f72e45c,5775bb3d-57ce-4080-9561-6e1913042eec,a2434dc1-0b4e-4d31-8077-9cc933fa426e,2025-12-12,UNKNOWN,,True,25.0
4a5f3123-5fce-4b90-afaa-743896df10d1,209e3d8d-6de6-44c5-b74a-414f37bb1598,960ab021-835c-40b9-8e16-21e923dbada9,2024-10-16,EN ATTENTE,Reinscription ,False,0.0
a668d8c0-715f-47e0-a2a1-89bfd0f2f099,7efe7897-4d22-4718-b401-2b6632691634,dd98f8e2-14a4-4515-adbc-4f5237db22cd,2025-05-19,UNKNOWN,NOUVELLE,False,150.0
9a41b63f-c1af-45b3-ad72-8ec835097b5d,0f738eed-9e84-4a7f-af3d-e105223cfe25,2616a3e2-2efa-4aa4-9aff-da4e6d3c1201,2024-10-07,EN ATTENTE,,False,0.0
c23ce447-2235-4fef-9b8d-2bc133cd50e1,b31d12d6-073c-46c9-a4d8-2716be414aa9,a27d917d-8158-44ec-971f-88022da8bcfa,2024-12-15,INSCRIT,,False,-20.0
cf100c38-1188-4b82-94c9-5fdcb4c43edd,503cffbe-3ae9-4e3f-b99c-1e5010145bbf,a27d917d-8158-44ec-971f-88022da8bcfa,2024-09-20,INSCRIT,NOUVELLE,False,-20.0
40a7d8fb-9345-4c32-b3ef-29c3041a2e68,776030ee-e773-40d8-928c-6fb62a5d5d7d,2616a3e2-2efa-4aa4-9aff-da4e6d3c1201,2025-01-12,EN ATTENTE,NOUVELLE,False,-20.0
a02c4a9e-4465-4e89-8ea3-49593dd577d3,95873251-7ffc-4aa0-9e85-4c28270e12c4,2273a1a4-dd6a-43f8-97de-67db2649ba4c,2027-02-18,ANNULE,Reinscription,True,10.0
70a1432d-4232-4e24-a1c0-5f58fb176197,e925a2e4-c124-43a0-8921-af8de2d69404,960ab021-835c-40b9-8e16-21e923dbada9,2026-02-08,EN ATTENTE,Reinscription,True,150.0
60655e9c-0e7c-4fee-9be4-9af3ec1fe7a9,451049b4-60d2-4879-8b94-f6e50b60d409,b4993e40-250f-4208-9f0f-6873b0b403ac,2025-05-06,UNKNOWN,,True,25.0
35a9c7ba-4c94-423c-b32d-e312049192e5,862fa5ac-0e7a-481a-aae9-05b75411ce1a,960ab021-835c-40b9-8e16-21e923dbada9,2024-10-03,ANNULE,Reinscription ,,-20.0
c9f23f45-b4bd-4b52-84dc-374e73dfe824,beada623-cbd4-48a0-b34b-3f97035770b1,b4993e40-250f-4208-9f0f-6873b0b403ac,2026-07-26,UNKNOWN,,True,0.0
6f824d87-12c4-482f-b597-3163f64b43b2,5b84a67d-ab1b-4471-ac84-c8047600da5b,dd98f8e2-14a4-4515-adbc-4f5237db22cd,2025-09-27,UNKNOWN,NOUVELLE,False,150.0
74fd44d0-ab58-435d-a5d0-b42e5769f8cd,71b1a082-e466-47a4-b7a4-ee1cbdd733ca,2616a3e2-2efa-4aa4-9aff-da4e6d3c1201,2026-01-07,ANNULE,Nouvelle,False,10.0
2cc5b8b3-dfb5-4266-b65a-bf9aa59f81ae,a5f2f249-7b10-4bae-8301-5db38abd18bc,ac634fc0-70f5-4dee-a5fa-52c348fba81c,2024-10-03,ANNULE,NOUVELLE,,0.0
d976e7f0-412f-414d-9f28-5e0ecaaadc86,2a350a40-140d-406b-b4fa-9cb46fac7af0,960ab021-835c-40b9-8e16-21e923dbada9,2026-06-19,EN ATTENTE,NOUVELLE,True,0.0
